,Advertiser ID,Advertiser Name,Primary Region,Membership Status,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
141,5297,Currys PC World IE,IE,active,18739,Default,English,,2018-07-29 21:01:25,2018-11-13 08:02:18,9033,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/18739/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Ccondition%2Ccolour%2Csize_stock_amount%2Cproduct_GTIN/
142,6001,Travel Luggage & Cabin Bags Ltd,GB,Not Joined,20859,Default,English,Travel,2019-05-10 17:00:20,2019-05-11 05:00:13,203,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/20859/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link%2CTravel%3Aarrival_code%2CTravel%3Aavailability%2CTravel%3Aboard_basis%2CTravel%3Acancellation_policy%2CTravel%3Acheck_in_date%2CTravel%3Acheck_in_time%2CTravel%3Acheck_out_date%2CTravel%3Acheck_out_time%2CTravel%3Achild_policy%2CTravel%3Adeparture_code%2CTravel%3Adeparture_date%2CTravel%3Adestination_address%2CTravel%3Adestination_city%2CTravel%3Adestination_coordinates%2CTravel%3Adestination_country%2CTravel%3Adestination_name%2CTravel%3Adestination_region%2CTravel%3Adestination_type%2CTravel%3Adestination_zipcode%2CTravel%3Aduration%2CTravel%3Aguests_per_room%2CTravel%3Ahotel_address%2CTravel%3Ahotel_features%2CTravel%3Ahotel_name%2CTravel%3Ahotel_stars%2CTravel%3Ainbound_duration%2CTravel%3Alatitude%2CTravel%3Alocation%2CTravel%3Alongitude%2CTravel%3Aprice_per_person%2CTravel%3Areturn_date%2CTravel%3Aroom_amenities%2CTravel%3Aroom_description%2CTravel%3Aroom_type%2CTravel%3Astarting_from_price%2CTravel%3Aticket_type%2CTravel%3Atravel_pax_max%2CTravel%3Atravel_pax_min%2CTravel%3Atravel_rating%2CTravel%3Atravel_transport%2CTravel%3Atravel_type/
143,3133,Hughes,GB,Not Joined,21117,New Feed,English,,2019-05-10 23:04:10,2019-05-10 23:00:59,3879,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/21117/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cpromotional_text%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Ccondition%2Ccolour%2Csaving%2Clarge_image%2Cmerchant_product_second_category%2Calternate_image_two%2Calternate_image_three/
144,5190,Simply LED,GB,Not Joined,22943,5190AWIN,English,,2018-02-06 03:02:15,2019-05-11 02:00:13,629,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/22943/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cstore_price%2Cin_stock%2Cstock_quantity%2Cis_for_sale/
145,2495,Ordnance Survey,GB,Not Joined,23647,Ordnance Survey,English,,2019-05-11 07:02:32,2019-05-11 07:01:16,2501,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/23647/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/
146,2951,Oregon Scientific,GB,Not Joined,24601,Default,English,,2019-01-01 00:04:35,2019-05-10 23:01:20,64,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/24601/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmodel_number%2Cproduct_name%2Cdescription%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cstock_quantity%2Cwarranty%2Ccondition%2Cdimensions%2Ccolour%2Cdelivery_weight%2Calternate_image/
147,2902,XS-Stock.co.uk,GB,Not Joined,25653,XS Stock,English,,2019-05-10 17:02:15,2019-05-10 17:00:53,7821,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/25653/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/
148,6497,Everything 5 Pounds,GB,Not Joined,25779,full,English,Fashion,,2018-05-23 13:01:49,0,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/25779/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cmerchant_deep_link%2Csearch_price/
149,5297,Currys PC World IE,IE,active,26947,Test Feed (Do not use),English,,,2019-05-11 09:00:39,0,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/26947/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/
150,6518,Pretty Little Thing IE,IE,active,12161,Default,English,Fashion,2019-05-11 10:07:09,2019-05-11 10:00:12,85080,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/12161/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Cpromotional_text%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Cstock_quantity%2Cproduct_type%2Ccolour%2Ccustom_3%2CFashion%3Asuitable_for%2CFashion%3Asize%2Crating%2Calternate_image%2Cmerchant_product_category_path/
151,6585,UK Swimwear,GB,Not Joined,12293,Default,English,,2019-05-10 23:01:39,2019-05-10 23:00:19,1241,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/12293/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_thumb_url%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Ccondition%2Cproduct_type%2Ccommission_group/
152,7189,Woolovers Ireland,IE,active,14255,Default,English,,2019-05-11 10:01:29,2019-05-11 10:00:11,7056,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/14255/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/
153,7535,The Protein Works IE,IE,active,15063,Default,English,,2019-05-11 05:00:09,2019-05-11 11:00:09,988,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/15063/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/
154,6518,Pretty Little Thing IE,IE,active,18325,Stylight Bespoke Feed,English,Fashion,2019-05-11 10:01:07,2019-05-11 10:00:17,19661,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/18325/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cupc%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Ccolour%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2CFashion%3Asuitable_for%2CFashion%3Asize%2CFashion%3Aswatch%2Calternate_image%2Calternate_image_two%2Calternate_image_three%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9/
155,11291,Polski koszyk PL,PL,Not Joined,20393,Default,Polish,,2019-05-11 04:01:20,2019-05-11 04:00:19,25428,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/20393/format/csv/language/pl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Cmerchant_product_category_path/
156,10125,Vobis PL,PL,Not Joined,21081,Domyślne,Polish,,2019-05-10 23:06:04,2019-05-10 23:01:14,9940,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/21081/format/csv/language/pl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/
157,10351,Bella Storia PL,PL,Not Joined,23119,Domyślne,Polish,,2019-05-11 06:02:37,2019-05-11 06:00:36,2817,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/23119/format/csv/language/pl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cmerchant_product_category_path/
158,15179,JD UK,GB,Not Joined,26377,JD Part 1,English,,2019-03-20 19:48:40,2019-03-25 01:01:38,858625,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/26377/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Ccondition%2Ccustom_1%2Ccustom_2%2Ccustom_3/
159,15179,JD UK,GB,Not Joined,26383,JD Part 2,English,,2019-05-11 06:28:50,2019-05-11 06:01:53,65691,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/26383/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cin_stock%2Ccondition%2Ccustom_1%2Ccustom_2%2Ccustom_3/
160,15191,Riskmadeinwarsaw PL,PL,Not Joined,26713,Domyślne,Polish,Fashion,2019-05-11 06:06:00,2019-05-11 06:01:17,247,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/26713/format/csv/language/pl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cean%2Cisbn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Ccolour%2CFashion%3Asize%2Calternate_image%2Cmerchant_product_category_path%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cproduct_price_old%2Cstock_status%2Calternate_image_two/
161,16712,Washington Lighting and Interiors,GB,Not Joined,31031,Base Feed - Without Product Specifications,English,,2019-05-09 23:10:47,2019-05-10 23:02:04,11074,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/31031/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/
162,16276,BananaShoes,GB,Not Joined,31101,Default,English,,,,0,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/31101/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name/
163,16276,BananaShoes,GB,Not Joined,31427,Awin,English,,2019-05-10 14:04:10,2019-05-11 09:00:59,941,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/31427/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/
164,16276,BananaShoes,GB,Not Joined,31429,Awin XLS,English,,2019-02-22 12:31:45,,1,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/31429/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cmerchant_deep_link%2Csearch_price%2Ccolour%2Cstock_status%2Csize_stock_amount/
165,16276,BananaShoes,GB,Not Joined,31431,Awin CSV 2,English,,2019-02-22 12:40:04,,185,https://productdata.awin.com/datafeed/download/apikey/c43cb2adc7d4b494d4d5ef358ef0050d/fid/31431/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cmerchant_deep_link%2Csearch_price%2Cin_stock%2Cis_for_sale%2Ccolour%2Csize_stock_amount/
